bano_cuarto,bano_escalera,cocina,cuarto,entrada,escalera,estudiof,estudiot,puerta,sala,tv,vestidor,consumo,id
0,0,0,0,0,0,0,0,0,0,0,0,4550,22846
0,0,0,0.8,0,0,0,0.53,0,0,0.33,0.99,13280,22847
0,0,0,0.01,0,0.01,0.01,0.02,0,0,0.01,0,4360,22848
0,0,0.17,0.99,0,0.12,0.23,0,0.14,0,0.04,0,12990,22849
0,0,0,0.07,0,0,0,0,0,0,1,0.37,3290,22850
0,0,1,0.69,0,0,0,0,0.61,0.61,0.48,0.57,5440,22851
0,0,0,0.39,0,0,0,0,0,0,0,0,2245,22852
0,0,0.88,0.02,0,0,0,0,0.95,0,0,0,3620,22853
0,0,0,0.25,0,0,0,0,0,0,0,0,2660,22854
0,0,0,0.01,0,0,0,0,0,0,0.13,0.09,4980,22855
0,0,0.96,0.16,0,0,0,0,0,0,0.87,0.48,30560,22856
0,0,0.01,0.01,0.01,0,0,0,0.01,0.01,0,0,3325,22857
0,0,0,0,0,0,0,0,0,0,0.98,0.99,5610,22858
0,0,0,0.9,0,0,0,0,0,0,0,0.94,3255,22859
0,0,0.99,0.66,0,0.15,0.06,0,0.17,1,0.06,0.98,7350,22860
0,0.09,0,0.94,0,0,0.44,0,0,0,0.43,0.99,3020,22861
0,0,0,0,0,0,0,0,0,0,0,0.99,3460,22862
0,0,0,0.01,0,0,0,0,0,0,0,0,2240,22863
0.92,0,0.98,0.75,0,0,0,0,0.16,0.12,0.02,0.98,4025,22864
0,0,0,0,0,0,0,0,0,0,0,0,3450,22865
0,0,0.86,0.52,0,0,0,0,0.01,0,0,0,9090,22866
0,0,0,0,0,0,0,0,0,0,0,0,5490,22867
0,0,0,0,0,0.05,0,0,0,0,0.29,0.99,3385,22868
0,0,0,0.14,0,0,0,0.01,0,0,0,0,3205,22869
0,0,0,0.01,0,0,0,0,0,0,0.02,0,3320,22870
0,0,0.86,0.09,0.06,0.05,0.05,0,0.97,1,0.05,0,4750,22871
0,0,0,0,0,0,0,0,0,0,0.91,0,12230,22872
0,0,0,0.93,0,0,0,0,0,0,0,0,3100,22873
0,0,0.99,0.47,0.07,0.01,0.03,0.49,0.08,0.08,0.83,1,4100,22874
0,0,0,0,0,0,0,0,0,0,0.7,0.99,3670,22875
0,0,0,0.03,0,0,0.04,0,0,0,0.06,0,1920,22876
0,0,0.32,0.48,0,0.33,0.42,0.35,0.33,0.33,0.99,0.8,4660,22877
0,0,0,0.02,0,0,0,0,0,0,0,1,3695,22878
0,0,0,0.36,0,0,0,0,0,0,0,0,2660,22879
0,0,0.98,0.67,0.14,0.33,0.32,0,0.94,0.22,0.76,0.99,4420,22880
0,0,0,0.01,0,0,0,0,0,0,0,1,3310,22881
0,0,0,0.85,0,0,0,0,0,0,0,1,4705,22882
0,0,0,0,0,0,0,0,0,0,0,0,11380,22883
0,0,0,0.01,0,0,0,0,0,0,0.41,1,6420,22884
0.91,0,0,0.01,0,0,0,0,0,0,0,0,1940,22885
0,0,0,0,0,0,0,0,0,0,0,1,14570,22886
0,0,0,0.65,0,0,0,0,0,0,0,0.98,3540,22887
0,0,0,0.76,0,0,0,0,0,0,0,0,1980,22888
0,0,0,0.3,0,0,0,0,0,0,0,0.99,2500,22889
0,0,0.95,0.08,0,0,0,0,0,0,0.03,0.96,29690,22890
0.15,0,0,1,0,0,0,0,0,0,0,0,11020,22891
0,0.97,0,0.96,0,0,0,0,0,0,0,0,3860,22892
0,0,0,0,0,0,0,0,0,0,0.14,0.11,5590,22893
0.01,0,0,0,0,0,0,0,0,0,0,0,5080,22894
0,0,0.98,0.18,0,0.18,0,0,0.42,0.45,0,0,14910,22895
0,0,0.78,0.14,0.04,0.01,0.01,0,0.33,0.05,0,0.99,10880,22896
0,0,0,0.78,0,0,0,0,0,0,0,0,2380,22897
0,0,0,0.93,0,0,0,0,0,0,0,0,2190,22898
0,0,0,0,0,0,0,0,0,0,0,0,5590,22899
0,0,0,0,0,0,0.01,0,0,0,0.99,0.75,13810,22900
0.92,0,0.08,0.03,0.08,0.07,0.07,0,0.56,0.05,0.09,0,13790,22901
0,0,0,0.61,0,0,0,0,0,0,0,0.98,4730,22902
0,0,0,0.01,0,0,0,0,0,0,0,0,10130,22903
0,0.04,0.01,0.15,0,0.04,0.07,0.04,0.01,0.01,0.95,0.99,2980,22904
0,0,0,0,0,0,0,0,0,0,0.06,0,2425,22905
0,0,0,0.03,0,0,0,0,0,0.97,0,0,4300,22906
0,0,0,0,0,0,0,0,0,0,0,0.99,3240,22907
0,0,0,1,0,0,0,0,0,0,0,0,2770,22908
0,0,0,0.05,0,0,0,0,0,0,0.58,0,7620,22909
0,0,0,0.16,0,0,0.01,0,0,0,1,0,4060,22910
0,0,0,0.67,0,0,0,0,0,0,0,0.99,4830,22911
0,0,0,0,0,0,0,0,0,0,0,0.98,2245,22912
0,0,0,0.23,0,0,0.02,0,0,0,0.02,0.98,3050,22913
0,0,0.37,1,0,0.4,0.12,0.3,0.39,0,0.33,0,4890,22914
0,0,0,0.96,0,0,0,0,0,0,0,0,5870,22915
0,0,0,0.39,0,0,0,0,0,0,0,0,3655,22916
0,0,0,0.08,0,0,0,0,0,0,0,0,2930,22917
0,0,0,0,0,0,0,0,0,0,0,1,3250,22918
0,0,0,0.41,0,0,0,0,0,0,0,0,3660,22919
0,0,0,0.31,0,0,0.33,0,0,0,0.98,0.99,5320,22920
0,0,0,0,0,0,0,0,0,0,0,0,2270,22921
0,0,0,0.18,0,0,0,0,0,0,0,0.99,2335,22922
0,0,0,0,0,0,0,0,0,0,0,1,3510,22923
0,0,0,0,0,0,0,0,0,0,1,0.98,14210,22924
0,0,0,0,0,0,0,0,0,0,0.06,0.99,11160,22925
0,0,0,0.01,0,0,0,0,0,0,0,0,3080,22926
0,0,0,0.18,0,0,0,0,0,0,0,0,2810,22927
0,0,0,0,0,0,0,0,0,0,0.02,0.02,13550,22928
0.03,0,0,0,0,0,0,0,0,0,0.77,0.03,10690,22929
0,0,0,0,0,0,0,0,0,0,0,0,12480,22930
0,0.01,0,0.82,0,0,0.05,0,0,0,0.05,0,6490,22931
0,0,0,0,0,0,0,0,0,0,0.93,0,2900,22932
0,0.01,0,0.97,0,0.01,0,0.01,0.02,0.01,0,0,14570,22933
0,0,0,0.97,0,0,0,0,0,0,0.12,0,8010,22934
0,0,0.34,0.69,0.04,0.35,0.41,0,0.34,0.34,0.98,0,15050,22935
0,0,0,0.9,0,0,0,0,0,0,0.42,0,7060,22936
0,0,0,0.95,0,0,0,0,0,0,0,0,2810,22937
0,0,0,0.28,0,0,0.01,0,0.01,0,0.01,0,3900,22938
0,0,0.99,0.5,0,0,0,0,0.15,0,0.1,1,20610,22939
0,0,0,1,0,0,0,0,0,0,0.02,0,3090,22940
0,0,0,0.74,0,0,0,0,0,0,0,1,3860,22941
0,0,0,0.03,0,0,0,0,0,0,0,0,2400,22942
0,0,0,0,0,0,0,0,0,0,0.09,0.97,6e3,22943
0,0,0,0.06,0,0,0,0,0,0,0,0,2240,22944
0.01,0,0.98,0.99,0.02,0.51,0.04,0.71,0.27,0.47,0.02,0.01,4830,22945
0,0,0.03,0.6,0,0,0,0,0,0.11,0,1,4180,22946
0.98,0,0.97,0.47,0.05,0.22,0.11,0,0.99,0.98,0.02,0,6170,22947
0,0,0,0,0,0,0.13,0.63,0,0,0.15,0,7070,22948
0,0,0,0.67,0,0,0,0,0,0,0,0,3790,22949
0,0,0,0.01,0,0,0,0,0,0.01,0,1,3830,22950
0,0,0,0.71,0,0,0,0,0,0,0.92,1,11710,22951
0.08,0,0,0.99,0,0,0,0,0,0,0,0,11050,22952
0,0.02,0,0.94,0,0.01,0,0.01,0,0,0,1,3810,22953
0,0.13,0.38,0.98,0,0.4,0,0,0.39,0.4,0,0.99,3370,22954
0,0,0,0.03,0,0.73,0,0,0.91,0,0,0,2860,22955
0,0,0,0.78,0,0,0,0,0,0,0,0,1920,22956
0,0,0,0,0,0,0,0,0,0,0,0.99,2660,22957
0,0,0,0.25,0,0.02,0.03,0.02,0.02,0.02,1,0.93,2270,22958
0,0,0,0,0,0,0,0,0,0,0,0,2350,22959
0,0,0,0.64,0,0,0,0,0,0,0,0.99,3190,22960
0,0,0,0.28,0,0.21,0,0,0,0,0,1,2800,22961
0,0,0,0,0,0,0,0,0,0,0,0,3190,22962
0,0,1,0.1,0,0,0,0,0,0,0,0,18430,22963
0,0,0,0,0,0,0,0,0,0,0,0,6740,22964
0,0,0,0.02,0,0,0,0,0,0,0.64,0.98,6140,22965
0,0,0,0.09,0,0,0,0.06,0,0,0.01,0.98,5340,22966
0,0,0.71,0.13,0.19,0.01,0.01,0,0.19,0,0.19,0.94,12135,22967
0,0,0.04,1,0.01,0.05,0,0.22,0.04,0,0,0.97,3250,22968
0,0,0,0,0,0,0,0,0,0,0.99,0,3340,22969
0,0,0,0,0,0,0,0,0,0,0.91,0,14700,22970
0,0,0,0.98,0,0,0,0,0,0,0,0,2840,22971
0,0,0.85,0.98,0.59,0.88,0.01,0.01,0.84,0.72,0.03,0.3,4125,22972
0,0,0.99,0.16,0.16,0.08,0.16,0,0.17,0,0,0,3570,22973
0,0,0,0.09,0,0,0,0,0,0,0,0,3550,22974
0,0,0,0.01,0,0,0,0,0,0,0,0,2210,22975
0,0,0,0,0,0,0,0,0,0,0,0,2900,22976
0,0,0,0,0,0,0,0,0,0,0,0,13030,22977
0,0,0,0.76,0,0,0,0,0,0,0,0,2910,22978
0,0,0.02,0.04,0,0,0,0,0.03,0.69,0,0,4310,22979
0,0,0,0.05,0,0.05,0.06,1,0,0,0.37,0.36,5070,22980
0,0,0,0.77,0,0,0.17,0,0,0,0.99,1,3790,22981
0,0,0,0.94,0,0,0,0,0,0,0,0,4220,22982
0,0,0,0.33,0,0,0.03,0,0,0,1,0.51,5740,22983
0,0,0,0.05,0,0,0,0,0,0,0,0,3950,22984
0,0,0,0,0,0,0,0,0,0,0.06,0,3750,22985
0,0,0,0,0,0,0,0,0,0,0,0.99,3570,22986
0,0,0,0.22,0,0,0,0,0,0,0,0,3e3,22987
0.22,0,0.16,0.72,0,0.18,0.35,0.26,0.16,0.17,0.56,0.49,5280,22988
0,0,0.99,0.02,0,0.11,0,0,0,0,0,0.98,3830,22989
0,0,0,0.88,0,0,0,0,0,0,0,0.91,5250,22990
0,0,0,0.39,0,0.01,0.33,0,0.02,0,0.33,0,2910,22991
0,0,0,0,0,0,0,0,0,0,0.02,0,4730,22992
0,0,0,0,0,0,0,0,0,0,0.75,0,5720,22993
0,0,0,0,0,0,0,0.44,0,0,0,0,3150,22994
0.02,0,1,0.87,0,0.02,0,0,0.09,1,0,0,3840,22995
0,0,0,0,0,0,0.01,0,0,0,0.01,0,3350,22996
0,0,0,0.54,0,0,0,0.82,0,0,0,0,3860,22997
0,0,0,0.92,0,0,0,0,0,0,0,0.98,3170,22998
0,0,0,0,0,0,0,0,0,0,0,0,1840,22999
0,0,0,0,0,0,0,0,0,0,0,0,2670,23000
0,0,0,0.75,0,0,0,0,0,0,0,0,2770,23001
0,0,0,0.94,0,0.03,0,0,0.03,0.01,0,0,3780,23002
0,0,0,0,0,0,0,0,0,0,0,0,15410,23003
0,0,0,0.9,0,0,0,0,0,0,0,1,2830,23004
0,0,0,0.45,0,0,0,0,0,0,0,0.99,3310,23005
0,0,0.01,0.02,0,0.01,0,0,0.01,0,0,0,7200,23006
0,0,0,0.89,0,0,0,0,0,0,0,0.98,2750,23007
0,1,0.17,0.37,0,0.18,0.2,0,0.17,0.11,0,0,4430,23008
0,0,0,0,0,0,0,0,0,0,0,0,2040,23009
0,0,0,0,0,0,0,0,0,0,0,0,2280,23010
0,0,0,0,0,0,0,0,0,0,0.64,1,3970,23011
0,0,0.37,0.69,0.12,0.28,0.36,0,0.95,0,0,0,3980,23012
0,0,0,0,0,0,0,0,0,0,0,1,10930,23013
0,0,0,0.03,0,0,0,0,0,0,0,0.98,3170,23014
0,0,0,0,0,0,0,0,0,0,0,0,3220,23015
0,0,0,0.87,0,0,0,0,0,0,0.01,1,3380,23016
0,0,0.15,0.17,0,0.15,0.18,0,0.15,0.15,0.35,0,3820,23017
0,0,0,0.94,0,0,0.34,0.02,0,0,1,0.98,5510,23018
0,0,0.39,0.52,0.34,0.11,0.08,0.02,0.37,0.2,0,0,3790,23019
0,0,0,0.07,0,0,0,0,0,0,0,0,3e3,23020
0,0,0,0,0,0,0,0,0,0,0.77,0,2930,23021
0,0,0,0.48,0.47,0.41,0,0,0.47,0,0,0.02,12120,23022
0,0,0,0.93,0,0,0.4,0,0,0,0.4,0.99,14125,23023
0,0,0.02,0.32,0,0.02,0.02,0,0.02,0.01,0.47,0.37,12e3,23024
0,0,0,0.01,0,0,0,0,0,0,0,0,2970,23025
0,0,0,0.1,0,0.04,0.03,0,0,0.06,0.02,1,2230,23026
0,0,0,0.23,0,0,0,0,0,0,0,0.85,3940,23027
0,0,0,0.99,0,0,0,0,0,0,0,0,2170,23028
0,0,0,0.01,0,0,0,0,0,0,0,0,2940,23029
0,0,0,0.46,0,0,0.4,0.48,0,0,0.38,0,3600,23030
0,0,0.04,0.04,0.03,0.04,0.04,0,0.04,0.04,0.94,1,3900,23031
0,0,0,0.86,0,0.38,0,0,0.37,0.37,0,0.99,2380,23032
0,0,0,0,0.09,0.04,0.05,0,0.09,0,0.13,0,12810,23033
0,0,0,0.16,0,0.07,0.03,0,0.06,0,0,0.99,2570,23034
0,0,0,0,0,0,0,0,0,0,0.1,0,16140,23035
0,0,0,0.01,0,0,0,0,0,0,0,0.98,3930,23036
0.23,0.08,0,1,0,0.06,0,0.01,0,0,0,1,9600,23037
0,0,0,0.68,0,0,0,0,0,0,0,0,2810,23038
0,0,0,0,0,0,0,0,0,0,0.1,0,11050,23039
0,0,0,0.75,0,0.01,0,0.01,0,0,0,0,4250,23040
0,0,0,0,0,0,0,0,0,0,0,0,3970,23041
0,0,1,0.92,0,0.26,0.26,0,0.01,0,0.25,0.18,3370,23042
0,0.39,1,0.94,0.01,0.22,0,0,0.22,0.17,0,0,3690,23043
0.19,0,0,1,0,0,0,0,0,0,0,0,2005,23044
0,0,0,0,0,0,0,0,0,0,0.83,1,11660,23045
0,0,0,0.28,0.01,0.01,0.01,0,0.01,0,0,1,5745,23046
0,0,0,0,0,0,0,0,0,0,0,0,2550,23047
0,0,0,0.94,0,0,0,0,0,0,0,0,2260,23048
0,0,0.83,0.03,0,0,0,0,0.83,0.98,0,0,6460,23049
0,0,0.25,0.84,0.01,0.2,0,0,0.21,0.23,0.2,0.16,13200,23050
0,0,0,0.02,0,0,0,0,0,0,0.07,0,3100,23051
0,0,0,0,0,0,0,0,0,0,0,0.98,3110,23052
0,0,0,0.62,0,0,0,0,0,0,0,0,2850,23053
0,0,0,0.7,0,0,0,0,0,0,0,1,3130,23054
0,0,0,0.04,0,0,0,0,0,0,0,0,2500,23055
0,0,0.99,0.8,0.64,0,0,0,0.97,0.97,0,0,4520,23056
0,0,0,0,0,0,0,0,0,0,0.12,0,3430,23057
0,0,0,0.43,0,0,0,0,0,0,0,0.94,3455,23058
0,0,0,0.62,0,0,0,0,0,0,0,0.08,4010,23059
0,0,0,0.9,0,0.01,0,0.98,0,0,0,0,2790,23060
0.17,0,0,0.67,0,0,0,0,0,0,0,0.99,3540,23061
0,0,0,0,0,0,0,0,0,0,0.52,0,3870,23062
0,0,0,0.01,0.01,0,0,0,0.01,0.02,0,0,3340,23063
0,0,1,0,0,0.36,0.36,0,0.42,0.51,0.35,0.99,5880,23064
0,0,0,0.01,0,0,0,0,0,0,0,0,2490,23065
0.05,0,0.15,0.43,0.39,0.23,0.35,0.2,0.42,0,0.35,0,4500,23066
0,0,0.99,0.95,0,0,0,0,0,0,0,0,3890,23067
0,0,0,0.84,0,0,0,0,0,0,0.25,0.27,2840,23068
0,0,0,0,0,0,0,0,0,0,0,1,3130,23069
0,0,0,0,0,0,0,0,0,0,0,0,4040,23070
0,0,0,0.1,0,0,0,0,0,0,0.24,0,14170,23071
0,0.48,0,0.06,0,0,0,0,0,0,0,0.98,3740,23072
0,0,0,0.49,0,0.13,0.05,1,0,0.13,0.05,0,4420,23073
0.05,0,0,0,0,0,0.04,0,0,0,0.03,0,2375,23074
0,0,0,0,0,0,0,0,0,0,0,0,3070,23075
0,0,0,0.85,0,0,0,0,0,0,0.01,0,7120,23076
0,0,0,0,0,0,0,0,0,0,0,0.99,3220,23077
0,0,0,0.01,0,0,0,0,0,0,0,0,1740,23078
0,0,0.71,0.61,0.82,0.75,0,0,0.9,0.44,0,0.88,3460,23079
0,0,0,0.03,0,0,0,0,0,0,0,0.83,4175,23080
0,0,0,0.01,0,0,0,0,0,0,0.06,0.99,4710,23081
0,0,0,0.7,0,0,0.32,0.81,0,0,0.48,0.04,14380,23082
0,0,0,0.53,0,0,0,0,0,0,0.44,0.98,3730,23083
0,0,0,0.01,0,0,0,0,0,0,0.95,1,2610,23084
0,0,0,0.21,0,0,0,0,0,0,0.01,0.98,2700,23085
0,0,0,0.34,0,0,0,0,0,0,0,0.98,2530,23086
0,0,0,0,0,0,0,0,0,0,0,0,1920,23087
0,0,0,0.47,0,0,0,0,0,0,0,0,3040,23088
0,0.71,0.99,0.21,0,0.13,0.01,0.13,0.92,0,0.27,0.99,3550,23089
0,0.7,0.91,0.72,0,0.73,0.34,0.42,0.94,0.91,0.83,0.99,13600,23090
0,0,0,0,0,0,0,0,0,0,0.72,0.99,3700,23091
0,0,1,0.92,0,0,0,0,0,0,0.53,0.99,5860,23092
0.14,0,0,0,0,0,0,0,0,0,0,0,3150,23093
0,0.59,0,0.99,0,0.34,0,0.37,0,0,0,0,2630,23094
0,0,0,0,0,0,0,0,0,0,0,0.99,3670,23095
0,0,0,0.84,0,0,0,0,0,0,0,1,3080,23096
0.96,0,0,0.99,0,0,0,0,0,0,0,0,3630,23097
0,0,0,0.07,0,0,0,0,0,0,0,0.74,2480,23098
0,0,0,0,0,0,0,0,0,0,0,0.99,5260,23099
0,0,0,0.16,0,0,0,0,0,0,0.54,0,6420,23100
0.14,0.36,0.01,0.98,0,0.03,0.12,0.03,0.02,0.02,0.89,0.87,4080,23101
0,0,0,0.36,0,0,0,0,0,0,0,0,3960,23102
0,0,0,0.02,0,0,0,0,0,0,0,0,3100,23103
0.02,0,0,0.05,0,0,0,0,0,0,0,0,2440,23104
0,0,0,0,0,0,0,0.48,0,0,0,0,3110,23105
0.37,0,0.07,0.91,0.08,0.88,0.24,0.92,0.5,0.08,0,0,2830,23106
0,0,0,0,0,0,0,0,0,0,0,0,11220,23107
0,0,0,0,0,0,0,0,0,0,0.18,0.98,5790,23108
0,0,0,0,0,0.01,0,0,0.01,0.08,0,0.99,6310,23109
0,0,0,0.68,0,0,0,0,0,0,0,0,3120,23110
0,0,0.28,0.65,0.33,0,0,0,0.35,0.33,0,0,5965,23111
0,0,0,0.26,0,0,0,0,0,0,0.86,0,4395,23112
0,0,0,0,0,0,0,0,0,0,0,1,3410,23113
0,0,0,0,0,0,0,0,0,0,0,0,3050,23114
0,0,0,0,0.95,0.09,0,0,1,0.41,0,0,4710,23115
0,0,0,0.26,0,0,0,0,0,0,0.22,0.99,4500,23116
0,0,0,0.02,0.02,0.01,0.01,0,0.12,0.07,0.01,0.01,2530,23117
0,0.07,0,0.11,0,0,0,0,0,0,0,0.99,3570,23118
0,0,0,0.01,0,0,0,0,0,0,0,0.99,2360,23119
0,0,0,0.53,0,0,0,0,0,0,0.01,0.01,6470,23120
0,0,0,0,0,0,0,0,0,0,0,0.98,8690,23121
0,0,0,0.02,0,0,0,0,0,0,0,0,2270,23122
0,0,0,0,0,0,0,0,0,0,0,0,4980,23123
0,0,0,0.82,0,0,0,0,0,0,0,0,4010,23124
0,0,0,0,0,0,0,0,0,0,0,0.98,3540,23125
0.39,0,0,0.97,0,0,0,0,0,0,0,0.98,3640,23126
0,0,0,0.55,0,0,0,0,0.01,0.99,0,0,3450,23127
0,0,0,0,0,0,0,0,0,0,0,0,3840,23128
0,0,0,0.25,0,0,0,0,0,0,0,0,12960,23129
0,0,0.14,0.24,0.11,0.19,0.25,0.03,0.19,0.01,0.57,0.99,2205,23130
0,0.02,0,0.02,0,0,0.03,0,0,0,0.99,0.98,11070,23131
0,0,0,0,0,0,0,0,0,0,0,0,4990,23132
0,0,0,0,0,0,0,0,0,0,0,0.99,5070,23133
0.75,0,0,0.06,0,0,0,0,0,0,0.97,0.08,5260,23134
0,0,0,0.92,0,0,0,0,0,0,0,0,3700,23135
0,0,0,0.15,0,0,0,0,0,0,0,0,2290,23136
0,0,0,0,0,0,0,0,0,0,0.78,0.99,4570,23137
0,0,0,0.02,0,0,0,0,0,0,0,0,3100,23138
0,0,0,0.2,0,0,0,0,0,0,0,0.99,2440,23139
0,0,0,0.93,0,0,0,0,0,0,0,0,3280,23140
0,0,0,0.59,0,0,0,0,0,0,0.1,0.98,7350,23141
0,0,0,0.44,0,0,0,0,0,0,0,0.99,4160,23142
0,0,0,0.35,0,0,0,0,0,0,0,0,3800,23143
0,0,0,0.1,0,0,0,0,0,0,0,0,3030,23144
0,0,0,0,0,0,0,0,0,0,0,0.99,2040,23145
0,0,0,0.53,0,0,0,0,0,0,0,1,3150,23146
0,0.99,0,0.31,0,0,0.32,0,0,0,0.31,0.14,3830,23147
0,0,0,0.89,0,0,0,0,0,0,0,0.25,12e3,23148
0,0,0,0,0,0,0.02,0,0,0,0.03,1,7430,23149
0,0,0,0.14,0,0,0,0,0,0,0,1,4460,23150
0,0,0.01,0.01,0,0.01,0,1,0.01,0,0.53,0,3920,23151
0,0,0,0.23,0,0,0,0,0,0.98,0,0,4370,23152
0,0,0,0.01,0,0,0,0,0,0,0,0,13520,23153
0,0,0,0,0,0,0,0,0,0,0.69,0,14980,23154
0,0,0,0.68,0,0,0,0,0,0,0,1,3300,23155
0,0,0.04,0.02,0.05,0.02,0,0,0.05,0,0,0,3360,23156
0,0,0,0.06,0,0,0,0,0,0,0,0,10690,23157
0,0,0,0,0,0,0,0,0,0,0,0,5540,23158
0,0,0,0,0,0,0,0,0,0,0,0,1960,23159
0.03,0,0,0.02,0,0,0,0,0,0,0.01,0,5230,23160
0,0,0,0.26,0,0,0,0,0,0.08,0,0,3125,23161
0,0,0,0,0,0,0,0,0,0,0,0.99,3460,23162
0,0,0.96,0.94,0,0,0,0,0,0,0,0,6830,23163
0,0,0,0.17,0,0,0,0,0,0,0,0,3690,23164
0,0,0,0,0,0,0,0,0,0,0,0,2210,23165
0,0,0,0.07,0,0,0,0,0,0,0,0,2320,23166
0,0,0,0,0,0,0,0,0,0,0.29,0.26,13685,23167
0,0,0.96,0.23,0,0.01,0.01,0,0.01,0.01,0.58,0.22,20380,23168
0,0.01,0.11,0.75,0,0.12,0,0.86,0.12,0.11,0,0.99,4070,23169
0,0,0,0.63,0,0,0,0,0,0,0,0,2790,23170
0,0,0,0,0,0,0,0,0,0,0,0,1960,23171
0,0,0,0.34,0,0,0,0,0,0,0.65,0.33,5360,23172
0,0.88,0,0.97,0,0,0,0,0,0,0,0.56,3610,23173
0,0,0,0.01,0,0,0,0,0,0,0.11,0,7160,23174
0,0,0,0.77,0,0.01,0.01,0,0,0,0,0.99,3740,23175
0,0,0,0,0,0,0,0,0,0,0,0,10600,23176
0,0,0.99,0.26,0.12,0.23,0.26,0,0.22,0,0,0.99,3370,23177
0,0,0,0,0,0,0.01,0,0,0,0.04,0.04,10420,23178
0,0,0,0.03,0,0,0,0.03,0,0,0.95,0,2660,23179
0,0,0,0,0,0,0,0,0,0,0,0,2915,23180
0.28,0,0,0.55,0,0,0,0,0,0,0,0.99,3350,23181
0,0,0,0,0,0,0,0,0,0,0,0,11630,23182
0,0,0,0,0,0,0,0,0,0,0,0,2250,23183
0,0,0,0,0,0,0,0,0,0,0,0.99,2760,23184
0,0,0.45,0.88,0,0.27,0,0.42,0.3,0,0,0,5220,23185
0,0,0,0.99,0,0,0,0,0,0,0,1,4130,23186
0,0,0,0.03,0,0,0,0,0,0,0,0,3780,23187
0,0,0,0.62,0,0,0,0,0,0,0,1,2350,23188
0,0,0,0.02,0,0.02,0.02,0.49,0,0,0,1,3470,23189
0,0,0,0,0,0,0,0.12,0,0,0,0.98,3e3,23190
0,0,0,0,0,0,0,0,0,0,0,0,4520,23191
0,0,0,0.12,0,0,0,0,0,0,0,0.96,3645,23192
0,0,0,0.22,0,0,0,0,0,0,0,0,2280,23193
0,0,0,0.49,0,0,0,0,0,0,0,0,1865,23194
0,0,0.56,0.68,0,0.63,0.38,0.22,0.61,0.03,0.98,0.98,13220,23195
0,0,0,0.04,0,0,0,0,0,0,0.32,0,6080,23196
0,0,0.28,0.3,0,0.27,0.32,0,0.25,0,0.92,0.85,12860,23197
0,0,0,0,0,0,0,0,0,0,0,0,4280,23198
0,0,0,0.06,0,0,0,0,0,0,0,0,2260,23199
0,0.01,0.36,0.91,0.39,0.1,0.05,0.09,0.41,0.36,0.04,0.03,3900,23200
0,0,0,0,0,0,0,0,0,0,0.16,0,4325,23201
0,0,0,0,0,0,0,0,0,0,0.76,0.64,5970,23202
0,0,0,0.7,0,0,0,0,0,0,0,0,6890,23203
0,0,0,0.83,0,0,0,0,0,0,0.28,0.21,3550,23204
0,0,0,0,0,0,0,0,0,0,0,0,3450,23205
0,0,0,0,0,0,0,0,0,0,0,1,2840,23206
0,0,0,0.22,0,0,0,0,0,0,0.23,0.7,2740,23207
0,0,0,0.33,0,0,0,0,0,0,0,0,4230,23208
0.2,0.14,1,0.98,0.97,0.25,0.24,0.34,0.92,0,0.1,0.99,5880,23209
0,0,0.03,0.93,0,0.04,0,0,0.04,0.04,0,0.99,3600,23210
0,0,0,0,0,0,0,0,0,0,0,0.98,3160,23211
0,0,0,0.78,0,0,0,0,0,0,0,0.98,4110,23212
0,0,0,0.03,0,0,0,0,0,0,0.02,0.01,10390,23213
0,0,0,0,0,0,0,0,0,0,0.11,0.99,4050,23214
0,0,0,0.23,0,0.01,0.47,0.37,0.01,0,0.82,1,14310,23215
0,0,0.17,0.3,0,0.21,0.41,0,0.22,0.18,0.72,0.96,3810,23216
0,0,0,0.28,0,0,0,0,0,0,0,0,3960,23217
0,0,0.96,0.1,0,0.1,0.11,0,0.94,0.93,0.09,0.99,3260,23218
0,0,0.17,0,0.05,0.15,0.16,0.08,0.14,0.17,0.64,0,8160,23219
0,0,0,0,0,0,0,0,0,0,0,0.99,2290,23220
0,0,0,0.21,0,0,0,0.88,0,0,0.13,0.12,7960,23221
0,0,0,0,0,0,0,0,0,0,0,0,5260,23222
0,0,0,0.38,0,0,0,0,0,0,0,0,3060,23223
0,0,0,0.83,0,0,0,0,0,0,0,0,6260,23224
0,0,0,0.98,0,0,0,0,0,0,0,0.99,12810,23225
0,0,0,0.61,0,0,0,0.43,0,0,0,0,3100,23226
0.18,0.08,0.44,0.99,0,0.25,0.23,0,0.33,0,0.45,0.99,4160,23227
0,0,0,0.01,0,0,0,0,0,0,0,0,2960,23228
0,0,0,0.73,0,0,0,0,0,0,0.14,0.99,13010,23229
0,0,0,0.53,0,0,0,0,0,0,0,0,2215,23230
0.03,0.21,0,0.97,0,0.06,0.07,0.21,0,0,0,0,2730,23231
0,0,0,0.41,0,0,0.45,0,0,0,0.91,0.99,13090,23232
0,0,1,0.01,0,0,0,0,0,0,0,0,4815,23233
0,0,0,0.27,0,0,0.08,0,0,0,0.02,0,2e3,23234
0,0,0,0.03,0,0,0,0,0,0,0,0,5950,23235
0,0,0,0,0,0,0,0,0,0,0.54,0.99,5025,23236
0,0,0,0.03,0,0,0,0,0,0,0,0,3500,23237
0.89,0,0.15,0.82,0,0.92,0.18,0.01,0.15,0.15,0.23,0.02,3880,23238
